1.425790812863250971e+09,6.800000000000000000e+01,3.700000000000000000e+01
1.425790872879452944e+09,6.800000000000000000e+01,3.700000000000000000e+01
1.425790932120708942e+09,6.800000000000000000e+01,3.700000000000000000e+01
1.425790992105658054e+09,6.800000000000000000e+01,3.700000000000000000e+01
1.425791052647478104e+09,6.800000000000000000e+01,3.700000000000000000e+01
1.425791112933834076e+09,6.800000000000000000e+01,3.700000000000000000e+01
1.425791172855118990e+09,6.800000000000000000e+01,3.700000000000000000e+01
1.425791232685075045e+09,6.800000000000000000e+01,3.700000000000000000e+01
1.425791292452815056e+09,6.800000000000000000e+01,3.700000000000000000e+01
1.425791352289135933e+09,6.800000000000000000e+01,3.700000000000000000e+01
1.425791412270042896e+09,6.800000000000000000e+01,3.700000000000000000e+01
1.425791472394639015e+09,6.800000000000000000e+01,3.700000000000000000e+01
1.425791532156668901e+09,6.800000000000000000e+01,3.700000000000000000e+01
1.425791592750910997e+09,6.800000000000000000e+01,3.700000000000000000e+01
1.425791652186599016e+09,6.800000000000000000e+01,3.700000000000000000e+01
1.425791712590643883e+09,6.800000000000000000e+01,3.700000000000000000e+01
1.425791772062469006e+09,6.800000000000000000e+01,3.700000000000000000e+01
1.425791832487430096e+09,6.800000000000000000e+01,3.700000000000000000e+01
1.425791892986193895e+09,6.800000000000000000e+01,3.700000000000000000e+01
1.425791952541817904e+09,6.800000000000000000e+01,3.600000000000000000e+01
1.425792012655600071e+09,6.800000000000000000e+01,3.700000000000000000e+01
1.425792072295691013e+09,6.800000000000000000e+01,3.700000000000000000e+01
1.425792132472851038e+09,6.800000000000000000e+01,3.700000000000000000e+01
1.425792192592299938e+09,6.800000000000000000e+01,3.700000000000000000e+01
1.425792252313833952e+09,6.800000000000000000e+01,3.700000000000000000e+01
1.425792312056076050e+09,6.800000000000000000e+01,3.700000000000000000e+01
1.425792372345936060e+09,6.800000000000000000e+01,3.700000000000000000e+01
1.425792432800245047e+09,6.800000000000000000e+01,3.700000000000000000e+01
1.425792492817210913e+09,6.800000000000000000e+01,3.700000000000000000e+01
1.425792552834394932e+09,6.800000000000000000e+01,3.700000000000000000e+01
1.425792612353684902e+09,6.800000000000000000e+01,3.700000000000000000e+01
1.425792672409610033e+09,6.800000000000000000e+01,3.700000000000000000e+01
1.425792732951025963e+09,6.800000000000000000e+01,3.700000000000000000e+01
1.425792792527695894e+09,6.800000000000000000e+01,3.700000000000000000e+01
1.425792852699841022e+09,6.800000000000000000e+01,3.700000000000000000e+01
1.425792912374958038e+09,6.800000000000000000e+01,3.700000000000000000e+01
1.425792972071356058e+09,6.800000000000000000e+01,3.700000000000000000e+01
1.425793032795557022e+09,6.800000000000000000e+01,3.700000000000000000e+01
1.425793092521516085e+09,6.800000000000000000e+01,3.700000000000000000e+01
1.425793152831433058e+09,6.800000000000000000e+01,3.700000000000000000e+01
1.425793212202109098e+09,6.800000000000000000e+01,3.700000000000000000e+01
1.425793272997524023e+09,6.800000000000000000e+01,3.700000000000000000e+01
1.425793332795555115e+09,6.800000000000000000e+01,3.700000000000000000e+01
1.425793392637553930e+09,6.800000000000000000e+01,3.700000000000000000e+01
1.425793452602881908e+09,6.800000000000000000e+01,3.700000000000000000e+01
1.425793512097695112e+09,6.800000000000000000e+01,3.700000000000000000e+01
1.425793572187052011e+09,6.800000000000000000e+01,3.700000000000000000e+01
1.425793632096560955e+09,6.800000000000000000e+01,3.700000000000000000e+01
1.425793692086210012e+09,6.800000000000000000e+01,3.700000000000000000e+01
1.425793752170023918e+09,6.800000000000000000e+01,3.700000000000000000e+01
1.425793812246752024e+09,6.800000000000000000e+01,3.700000000000000000e+01
1.425793872305685997e+09,6.800000000000000000e+01,3.700000000000000000e+01
1.425793932440316916e+09,6.800000000000000000e+01,3.700000000000000000e+01
1.425793992162333012e+09,6.800000000000000000e+01,3.700000000000000000e+01
1.425794052864696980e+09,6.800000000000000000e+01,3.700000000000000000e+01
1.425794112645477057e+09,6.800000000000000000e+01,3.700000000000000000e+01
1.425794172967431068e+09,6.800000000000000000e+01,3.700000000000000000e+01
1.425794232737457991e+09,6.800000000000000000e+01,3.700000000000000000e+01
1.425794293037283897e+09,6.800000000000000000e+01,3.700000000000000000e+01
1.425794353870465040e+09,6.800000000000000000e+01,3.700000000000000000e+01
1.425794413669823885e+09,6.800000000000000000e+01,3.700000000000000000e+01
1.425794473451035023e+09,6.800000000000000000e+01,3.700000000000000000e+01
